2017-05-19 00:00:00,1948.1829268292684
2017-05-20 00:00:00,2138.212121212121
2017-05-21 00:00:00,2218.074829931973
2017-05-22 00:00:00,2245.671232876712
2017-05-23 00:00:00,2188.75
2017-05-24 00:00:00,2198.974025974026
2017-05-25 00:00:00,2147.9386503067485
2017-05-26 00:00:00,2178.6928104575163
2017-05-27 00:00:00,1975.6785714285713
2017-05-28 00:00:00,1867.5333333333333
2017-05-29 00:00:00,2130.0529801324506
2017-05-30 00:00:00,1943.9162011173185
2017-05-31 00:00:00,1961.1829268292684
2017-06-01 00:00:00,1880.6411764705883
2017-06-02 00:00:00,1859.8561643835617
2017-06-03 00:00:00,1590.2083333333333
2017-06-04 00:00:00,1652.447204968944
2017-06-05 00:00:00,1767.8658536585365
2017-06-06 00:00:00,1969.6423841059602
2017-06-07 00:00:00,2058.909090909091
2017-06-08 00:00:00,1862.8909090909092
2017-06-09 00:00:00,1868.76821192053
2017-06-10 00:00:00,1808.4609929078015
2017-06-11 00:00:00,1526.6575342465753
2017-06-12 00:00:00,1830.5986394557824
2017-06-13 00:00:00,2069.3333333333335
2017-06-14 00:00:00,2054.6
2017-06-15 00:00:00,1915.954248366013
2017-06-16 00:00:00,1823.8986486486488
2017-06-17 00:00:00,1631.4068965517242
2017-06-18 00:00:00,1443.855172413793
2017-06-19 00:00:00,1786.5827814569536
2017-06-20 00:00:00,1952.4492753623188
2017-06-21 00:00:00,2001.45
2017-06-22 00:00:00,1940.179856115108
2017-06-23 00:00:00,1624.6125
2017-06-24 00:00:00,1555.664383561644
2017-06-25 00:00:00,1481.3032786885246
2017-06-26 00:00:00,1844.4084507042253
2017-06-27 00:00:00,1982.7251908396947
2017-06-28 00:00:00,1782.2356687898089
2017-06-29 00:00:00,1925.45
2017-06-30 00:00:00,1736.1038961038962
2017-07-01 00:00:00,1352.780487804878
2017-07-02 00:00:00,1045.4202127659576
2017-07-03 00:00:00,1489.6705882352942
2017-07-04 00:00:00,1669.8235294117646
2017-07-05 00:00:00,1590.6577181208054
2017-07-06 00:00:00,1585.2535211267605
2017-07-07 00:00:00,1646.0405405405406
2017-07-08 00:00:00,1338.3939393939395
2017-07-09 00:00:00,1363.2173913043478
2017-07-10 00:00:00,1277.7766497461928
2017-07-11 00:00:00,1536.179190751445
2017-07-12 00:00:00,1452.7570621468926
2017-07-13 00:00:00,1566.2101910828026
2017-07-14 00:00:00,1639.589928057554
2017-07-15 00:00:00,1746.8582677165355
2017-07-16 00:00:00,1246.4110429447853
2017-07-17 00:00:00,1556.1824324324325
2017-07-18 00:00:00,1579.2424242424242
2017-07-19 00:00:00,1703.1409395973155
2017-07-20 00:00:00,1420.9814814814815
2017-07-21 00:00:00,1743.1363636363637
2017-07-22 00:00:00,1395.9875
2017-07-23 00:00:00,1052.5058139534883
2017-07-24 00:00:00,1348.7191011235955
2017-07-25 00:00:00,1648.8918918918919
2017-07-26 00:00:00,1618.047619047619
2017-07-27 00:00:00,1463.435064935065
2017-07-28 00:00:00,1648.0466666666666
2017-07-29 00:00:00,1344.8025477707006
2017-07-30 00:00:00,1252.687074829932
2017-07-31 00:00:00,1593.1862068965518
2017-08-01 00:00:00,885.0671140939597
2017-08-02 00:00:00,1377.1118421052631
2017-08-03 00:00:00,1543.6014492753623
2017-08-04 00:00:00,1317.2737430167597
2017-08-05 00:00:00,1354.638418079096
2017-08-06 00:00:00,1425.9071428571428
2017-08-07 00:00:00,1627.4640522875818
2017-08-08 00:00:00,1680.3292682926829
2017-08-09 00:00:00,1890.9782608695652
2017-08-10 00:00:00,1925.1119402985075
2017-08-11 00:00:00,1972.2291666666667
2017-08-12 00:00:00,1929.7851851851851
2017-08-13 00:00:00,1779.1216216216217
2017-08-14 00:00:00,1964.323076923077
2017-08-15 00:00:00,2046.0657894736842
2017-08-16 00:00:00,2114.353846153846
2017-08-17 00:00:00,1940.3296089385474
2017-08-18 00:00:00,2095.6375838926174
2017-08-19 00:00:00,1767.0993377483444
2017-08-20 00:00:00,1621.9384615384615
2017-08-21 00:00:00,2058.886956521739
2017-08-22 00:00:00,2205.4269662921347
2017-08-23 00:00:00,1985.748427672956
2017-08-24 00:00:00,2017.8712871287128
2017-08-25 00:00:00,2061.079207920792
2017-08-26 00:00:00,2157.0
2017-08-27 00:00:00,1689.6193548387096
2017-08-28 00:00:00,1734.6589147286822
2017-08-29 00:00:00,1886.6845637583892
2017-08-30 00:00:00,1615.8690476190477
2017-08-31 00:00:00,1722.2331288343557
2017-09-01 00:00:00,1630.287356321839
2017-09-02 00:00:00,1443.969512195122
2017-09-03 00:00:00,1268.1103896103896
2017-09-04 00:00:00,1538.7428571428572
2017-09-05 00:00:00,1410.9035532994924
2017-09-06 00:00:00,1705.0925925925926
2017-09-07 00:00:00,1456.6704545454545
2017-09-08 00:00:00,1597.0742857142857
2017-09-09 00:00:00,1289.2899408284025
2017-09-10 00:00:00,1400.2898550724638
2017-09-11 00:00:00,1456.8505747126437
2017-09-12 00:00:00,1362.9255319148936
2017-09-13 00:00:00,1385.8947368421052
2017-09-14 00:00:00,1540.6206896551723
2017-09-15 00:00:00,1622.661111111111
2017-09-16 00:00:00,1350.6331360946745
2017-09-17 00:00:00,1123.1988636363637
2017-09-18 00:00:00,1718.1417322834645
2017-09-19 00:00:00,1813.570512820513
2017-09-20 00:00:00,2014.7264957264956
2017-09-21 00:00:00,1450.3238636363637
2017-09-22 00:00:00,1637.5179856115108
2017-09-23 00:00:00,1228.078313253012
2017-09-24 00:00:00,1277.7724137931034
